"order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name_x,name,city,membership,restaurant_name_y,cuisine,rating"
"4404,,97,29-06-2023,843.42,Annapurna Delights Andhra,,,,Restaurant_97,Mexican,3.7"
"4405,,85,27-12-2023,344.38,Royal Kitchen South Indian,,,,Restaurant_85,Mexican,4.4"
"4406,,323,02-02-2023,755.86,Taste of Mess Chinese,,,,Restaurant_323,Mexican,4.6"
"4407,,140,09-09-2023,407.2,Royal Tiffins Punjabi,,,,Restaurant_140,Italian,3.3"
"4408,,174,02-08-2023,1106.69,Amma Biryani North Indian,,,,Restaurant_174,Mexican,3.1"
"4409,,474,25-01-2023,575.2,Annapurna Tiffins Pure Veg,,,,Restaurant_474,Mexican,3.5"
"4410,,21,08-11-2023,1133.65,Grand Biryani Family Restaurant,,,,Restaurant_21,Indian,3.5"
"4411,,478,29-12-2023,1132.38,New Tiffins Pure Veg,,,,Restaurant_478,Chinese,3.1"
"4412,,480,07-04-2023,107.87,Ruchi Curry House South Indian,,,,Restaurant_480,Chinese,4.0"
"4413,,344,30-12-2023,667.54,Annapurna Kitchen North Indian,,,,Restaurant_344,Indian,4.8"
"4414,,185,23-01-2023,330.87,Hotel Dhaba Non-Veg,,,,Restaurant_185,Mexican,4.5"
"4415,,444,24-09-2023,1004.49,Classic Cafe Family Restaurant,,,,Restaurant_444,Chinese,4.7"
"4416,,204,09-05-2023,1150.88,Udupi Dhaba Non-Veg,,,,Restaurant_204,Mexican,4.7"
"4417,,435,13-03-2023,793.36,Classic Delights North Indian,,,,Restaurant_435,Italian,3.1"
"4418,,463,28-07-2023,718.59,Hotel Delights Chinese,,,,Restaurant_463,Chinese,3.2"
"4419,,356,28-08-2023,939.12,Hotel Foods Multicuisine,,,,Restaurant_356,Indian,4.2"
"4420,,319,27-05-2023,1098.23,Darbar Eatery Family Restaurant,,,,Restaurant_319,Indian,3.1"
"4421,,119,17-07-2023,313.26,Spice Restaurant Non-Veg,,,,Restaurant_119,Chinese,3.7"
"4422,,317,28-01-2023,1003.7,Darbar Cafe Pure Veg,,,,Restaurant_317,Mexican,3.5"
"4423,,432,12-11-2023,237.92,Hotel Eatery Pure Veg,,,,Restaurant_432,Mexican,5.0"
"4424,,49,30-08-2023,476.18,Amma Curry House Punjabi,,,,Restaurant_49,Italian,4.0"
"4425,,450,24-11-2023,626.32,New Foods Chinese,,,,Restaurant_450,Mexican,3.2"
"4426,,188,27-11-2023,297.99,Swagath Mess Multicuisine,,,,Restaurant_188,Chinese,4.6"
"4427,,73,27-07-2023,1180.18,Spice Mess Andhra,,,,Restaurant_73,Mexican,3.1"
"4428,,293,20-11-2023,791.18,Royal Eatery South Indian,,,,Restaurant_293,Italian,3.0"
"4429,,386,03-02-2023,1037.79,Sai Cafe Andhra,,,,Restaurant_386,Italian,4.3"
"4430,,61,14-03-2023,928.11,Hotel Curry House North Indian,,,,Restaurant_61,Italian,4.4"
"4431,,121,08-07-2023,1283.37,Sri Delights Non-Veg,,,,Restaurant_121,Indian,4.1"
"4432,,334,27-04-2023,566.92,Darbar Tiffins Family Restaurant,,,,Restaurant_334,Indian,4.0"
"4433,,475,03-10-2023,127.91,Ruchi Kitchen Punjabi,,,,Restaurant_475,Italian,4.9"
"4434,,387,07-06-2023,448.51,New Tiffins Andhra,,,,Restaurant_387,Mexican,3.8"
"4435,,467,13-03-2023,527.96,Sai Biryani South Indian,,,,Restaurant_467,Italian,3.3"
"4436,,333,05-11-2023,1381.76,Amma Mess Multicuisine,,,,Restaurant_333,Chinese,3.1"
"4437,,2,21-01-2023,183.69,Royal Delights South Indian,,,,Restaurant_2,Indian,4.1"
"4438,,282,05-12-2023,557.37,Hotel Curry House Chinese,,,,Restaurant_282,Indian,4.4"
"4439,,433,16-06-2023,995.92,Sai Mess Multicuisine,,,,Restaurant_433,Italian,3.2"
"4440,,165,25-07-2023,752.06,Udupi Kitchen Chinese,,,,Restaurant_165,Mexican,4.3"
"4441,,38,01-10-2023,1453.01,Grand Tiffins Multicuisine,,,,Restaurant_38,Italian,5.0"
"4442,,224,03-09-2023,1360.76,Darbar Kitchen Non-Veg,,,,Restaurant_224,Chinese,4.8"
"4443,,496,18-12-2023,814.98,Swagath Eatery Multicuisine,,,,Restaurant_496,Indian,3.1"
"4444,,19,24-12-2023,1499.07,Classic Biryani Chinese,,,,Restaurant_19,Indian,3.6"
"4445,,391,25-04-2023,775.46,Sri Biryani Family Restaurant,,,,Restaurant_391,Indian,3.3"
"4446,,480,28-07-2023,421.58,Ruchi Curry House South Indian,,,,Restaurant_480,Chinese,4.0"
"4447,,261,09-09-2023,1179.52,Spice Mess Non-Veg,,,,Restaurant_261,Italian,3.5"
"4448,,390,02-12-2023,207.86,Grand Restaurant Pure Veg,,,,Restaurant_390,Mexican,4.7"
"4449,,186,28-05-2023,779.45,Darbar Restaurant North Indian,,,,Restaurant_186,Indian,4.3"
"4450,,27,19-03-2023,533.74,Darbar Dhaba Pure Veg,,,,Restaurant_27,Italian,4.4"
"4451,,88,05-11-2023,620.25,Ruchi Eatery North Indian,,,,Restaurant_88,Indian,4.8"
"4452,,145,06-10-2023,360.86,Amma Restaurant South Indian,,,,Restaurant_145,Italian,3.1"
"4453,,488,16-12-2023,1078.57,New Biryani North Indian,,,,Restaurant_488,Chinese,4.1"
"4454,,262,05-11-2023,1443.62,Hotel Cafe Punjabi,,,,Restaurant_262,Chinese,4.9"
"4455,,347,23-05-2023,798.08,Amma Delights Chinese,,,,Restaurant_347,Chinese,4.8"
"4456,,37,28-08-2023,334.95,Swagath Dhaba Andhra,,,,Restaurant_37,Mexican,3.1"
"4457,,482,30-08-2023,924.78,Classic Tiffins Pure Veg,,,,Restaurant_482,Chinese,4.5"
"4458,,276,02-06-2023,427.0,Sri Kitchen Chinese,,,,Restaurant_276,Italian,3.4"
"4459,,186,01-10-2023,291.71,Darbar Restaurant North Indian,,,,Restaurant_186,Indian,4.3"
"4460,,419,08-09-2023,872.91,Darbar Delights Andhra,,,,Restaurant_419,Chinese,3.6"
"4461,,471,19-08-2023,436.37,Swagath Tiffins Punjabi,,,,Restaurant_471,Indian,3.0"
"4462,,264,12-06-2023,306.66,Classic Curry House South Indian,,,,Restaurant_264,Indian,4.3"
"4463,,110,06-07-2023,558.43,Amma Kitchen South Indian,,,,Restaurant_110,Mexican,4.2"
"4464,,227,05-08-2023,831.47,Udupi Curry House Chinese,,,,Restaurant_227,Italian,3.5"
"4465,,304,31-10-2023,964.55,Hotel Tiffins Andhra,,,,Restaurant_304,Italian,4.1"
"4466,,449,09-07-2023,1193.27,Sai Restaurant South Indian,,,,Restaurant_449,Indian,4.5"
"4467,,256,21-04-2023,951.1,Sri Curry House Andhra,,,,Restaurant_256,Italian,3.1"
"4468,,130,19-03-2023,433.19,Royal Restaurant South Indian,,,,Restaurant_130,Indian,4.6"
"4469,,136,16-09-2023,1439.53,Hotel Cafe South Indian,,,,Restaurant_136,Indian,3.6"
"4470,,397,20-01-2023,839.73,Amma Foods Family Restaurant,,,,Restaurant_397,Indian,4.8"
"4471,,402,23-07-2023,1436.63,Sai Restaurant Andhra,,,,Restaurant_402,Mexican,3.3"
"4472,,12,07-04-2023,907.44,Royal Foods Multicuisine,,,,Restaurant_12,Mexican,3.4"
"4473,,205,20-07-2023,738.3,Sri Mess North Indian,,,,Restaurant_205,Italian,4.2"
"4474,,208,26-02-2023,1438.64,New Curry House South Indian,,,,Restaurant_208,Mexican,4.7"
"4475,,173,09-08-2023,1316.66,Darbar Delights South Indian,,,,Restaurant_173,Chinese,3.7"
"4476,,12,30-11-2023,864.21,Royal Foods Multicuisine,,,,Restaurant_12,Mexican,3.4"
"4477,,442,01-05-2023,1414.87,Sai Eatery Andhra,,,,Restaurant_442,Italian,3.7"
"4478,,430,19-12-2023,269.61,Royal Delights South Indian,,,,Restaurant_430,Mexican,4.1"
"4479,,128,19-08-2023,375.75,Swagath Kitchen South Indian,,,,Restaurant_128,Indian,4.5"
"4480,,227,13-07-2023,886.29,Udupi Curry House Chinese,,,,Restaurant_227,Italian,3.5"
"4481,,396,18-09-2023,169.64,Taste of Delights Non-Veg,,,,Restaurant_396,Mexican,4.8"
"4482,,79,15-12-2023,1377.04,Amma Restaurant Family Restaurant,,,,Restaurant_79,Mexican,4.9"
"4483,,248,22-02-2023,889.99,Sri Kitchen Punjabi,,,,Restaurant_248,Italian,3.0"
"4484,,157,17-11-2023,1060.45,Sai Restaurant Family Restaurant,,,,Restaurant_157,Italian,4.5"
"4485,,484,26-07-2023,1212.11,Taste of Biryani Punjabi,,,,Restaurant_484,Mexican,4.2"
"4486,,70,01-07-2023,1179.65,Swagath Delights Punjabi,,,,Restaurant_70,Chinese,4.7"
"4487,,56,02-05-2023,481.42,Sri Delights Pure Veg,,,,Restaurant_56,Italian,3.2"
"4488,,286,13-10-2023,796.08,Spice Mess Andhra,,,,Restaurant_286,Italian,5.0"
"4489,,248,24-11-2023,380.48,Sri Kitchen Punjabi,,,,Restaurant_248,Italian,3.0"
"4490,,468,19-10-2023,1226.57,New Restaurant North Indian,,,,Restaurant_468,Chinese,4.8"
"4491,,290,06-05-2023,278.13,Taste of Kitchen Chinese,,,,Restaurant_290,Chinese,4.9"
"4492,,460,09-05-2023,589.85,New Biryani Andhra,,,,Restaurant_460,Chinese,4.5"
"4493,,90,30-10-2023,661.99,Classic Biryani Pure Veg,,,,Restaurant_90,Italian,4.8"
"4494,,441,02-10-2023,1391.33,Darbar Curry House Family Restaurant,,,,Restaurant_441,Indian,3.4"
"4495,,500,25-05-2023,502.54,Grand Eatery Family Restaurant,,,,Restaurant_500,Chinese,3.2"
"4496,,447,06-09-2023,1101.92,Amma Biryani South Indian,,,,Restaurant_447,Chinese,3.2"
"4497,,16,16-10-2023,1431.66,Sai Mess Andhra,,,,Restaurant_16,Indian,4.6"
"4498,,420,07-12-2023,525.37,Ruchi Tiffins Chinese,,,,Restaurant_420,Italian,4.0"
"4499,,271,10-08-2023,390.72,Hotel Curry House North Indian,,,,Restaurant_271,Chinese,3.8"
"4500,,486,24-01-2023,210.17,Udupi Mess Andhra,,,,Restaurant_486,Italian,4.1"
"4501,,496,15-11-2023,1305.47,Swagath Eatery Multicuisine,,,,Restaurant_496,Indian,3.1"
"4502,,406,10-01-2023,947.66,Spice Foods Non-Veg,,,,Restaurant_406,Chinese,4.5"
"4503,,244,16-08-2023,724.06,Amma Tiffins South Indian,,,,Restaurant_244,Italian,4.3"
"4504,,53,05-06-2023,713.17,Swagath Delights Andhra,,,,Restaurant_53,Indian,4.5"
"4505,,404,23-09-2023,1128.45,Classic Dhaba South Indian,,,,Restaurant_404,Indian,3.8"
"4506,,403,04-07-2023,830.08,Sai Delights Pure Veg,,,,Restaurant_403,Indian,3.6"
"4507,,339,27-07-2023,1075.4,Annapurna Eatery South Indian,,,,Restaurant_339,Indian,3.1"
"4508,,190,29-12-2023,870.65,Amma Restaurant Pure Veg,,,,Restaurant_190,Chinese,3.1"
"4509,,146,25-02-2023,753.06,Swagath Curry House Punjabi,,,,Restaurant_146,Indian,4.8"
"4510,,135,25-12-2023,839.22,Amma Eatery Non-Veg,,,,Restaurant_135,Indian,3.7"
"4511,,457,12-08-2023,775.8,Sai Delights Multicuisine,,,,Restaurant_457,Indian,3.0"
"4512,,270,03-08-2023,295.07,Taste of Biryani North Indian,,,,Restaurant_270,Mexican,3.8"
"4513,,9,28-09-2023,1103.48,Classic Mess Family Restaurant,,,,Restaurant_9,Italian,3.1"
"4514,,433,29-08-2023,905.73,Sai Mess Multicuisine,,,,Restaurant_433,Italian,3.2"
"4515,,325,20-07-2023,438.23,Sri Cafe North Indian,,,,Restaurant_325,Italian,4.5"
"4516,,208,16-01-2023,329.81,New Curry House South Indian,,,,Restaurant_208,Mexican,4.7"
"4517,,289,10-04-2023,908.39,Sri Biryani Punjabi,,,,Restaurant_289,Italian,4.8"
"4518,,232,03-06-2023,690.66,New Dhaba Family Restaurant,,,,Restaurant_232,Mexican,4.0"
"4519,,26,14-10-2023,517.23,Spice Eatery Family Restaurant,,,,Restaurant_26,Chinese,4.6"
"4520,,330,13-11-2023,225.24,Udupi Eatery Multicuisine,,,,Restaurant_330,Italian,3.9"
"4521,,346,31-01-2023,550.0,Amma Dhaba Non-Veg,,,,Restaurant_346,Indian,4.5"
"4522,,105,22-09-2023,993.69,Amma Curry House South Indian,,,,Restaurant_105,Mexican,4.2"
"4523,,390,25-02-2023,643.43,Grand Restaurant Pure Veg,,,,Restaurant_390,Mexican,4.7"
"4524,,335,10-11-2023,1315.33,New Biryani Family Restaurant,,,,Restaurant_335,Italian,3.9"
"4525,,428,03-12-2023,307.42,Annapurna Foods Punjabi,,,,Restaurant_428,Mexican,4.8"
"4526,,293,28-04-2023,871.07,Royal Eatery South Indian,,,,Restaurant_293,Italian,3.0"
"4527,,453,05-09-2023,1277.6,Annapurna Foods Punjabi,,,,Restaurant_453,Chinese,3.7"
"4528,,16,25-01-2023,616.03,Sai Mess Andhra,,,,Restaurant_16,Indian,4.6"
"4529,,230,01-11-2023,224.24,Sai Tiffins Andhra,,,,Restaurant_230,Chinese,3.6"
"4530,,257,11-04-2023,747.96,Sri Kitchen Family Restaurant,,,,Restaurant_257,Italian,3.4"
"4531,,348,30-04-2023,991.63,Royal Restaurant Andhra,,,,Restaurant_348,Italian,3.0"
"4532,,231,18-10-2023,1141.89,New Dhaba Punjabi,,,,Restaurant_231,Indian,4.1"
"4533,,26,07-10-2023,481.71,Spice Eatery Family Restaurant,,,,Restaurant_26,Chinese,4.6"
"4534,,81,28-11-2023,413.03,Darbar Mess Chinese,,,,Restaurant_81,Chinese,3.2"
"4535,,75,11-01-2023,381.5,New Cafe South Indian,,,,Restaurant_75,Chinese,4.2"
"4536,,118,12-07-2023,1376.87,Amma Mess Pure Veg,,,,Restaurant_118,Mexican,3.8"
"4537,,472,16-12-2023,1174.05,Darbar Delights Family Restaurant,,,,Restaurant_472,Chinese,4.3"
"4538,,216,06-05-2023,977.69,Classic Delights Non-Veg,,,,Restaurant_216,Italian,3.1"
"4539,,166,05-10-2023,921.0,Classic Cafe Andhra,,,,Restaurant_166,Chinese,4.6"
"4540,,159,12-09-2023,951.1,Darbar Dhaba Punjabi,,,,Restaurant_159,Mexican,4.9"
"4541,,208,20-03-2023,234.7,New Curry House South Indian,,,,Restaurant_208,Mexican,4.7"
"4542,,66,04-05-2023,850.26,Swagath Dhaba Punjabi,,,,Restaurant_66,Italian,4.7"
"4543,,462,19-07-2023,871.14,Grand Curry House Family Restaurant,,,,Restaurant_462,Italian,3.1"
"4544,,87,31-12-2023,429.82,Hotel Curry House Non-Veg,,,,Restaurant_87,Mexican,3.8"
"4545,,73,03-04-2023,1495.19,Spice Mess Andhra,,,,Restaurant_73,Mexican,3.1"
"4546,,91,09-12-2023,569.19,Annapurna Mess Non-Veg,,,,Restaurant_91,Italian,4.8"
"4547,,280,19-01-2023,363.69,Taste of Dhaba Andhra,,,,Restaurant_280,Chinese,3.7"
"4548,,319,10-08-2023,163.8,Darbar Eatery Family Restaurant,,,,Restaurant_319,Indian,3.1"
"4549,,97,12-06-2023,1008.41,Annapurna Delights Andhra,,,,Restaurant_97,Mexican,3.7"
"4550,,97,08-09-2023,908.83,Annapurna Delights Andhra,,,,Restaurant_97,Mexican,3.7"
"4551,,375,01-11-2023,402.48,Hotel Delights Multicuisine,,,,Restaurant_375,Chinese,4.3"
"4552,,25,04-01-2023,415.52,Swagath Cafe Punjabi,,,,Restaurant_25,Chinese,3.7"
"4553,,317,25-07-2023,899.68,Darbar Cafe Pure Veg,,,,Restaurant_317,Mexican,3.5"
"4554,,174,21-09-2023,1111.93,Amma Biryani North Indian,,,,Restaurant_174,Mexican,3.1"
"4555,,319,01-01-2024,860.94,Darbar Eatery Family Restaurant,,,,Restaurant_319,Indian,3.1"
"4556,,47,09-02-2023,1450.7,Ruchi Cafe Punjabi,,,,Restaurant_47,Indian,3.4"
"4557,,31,08-10-2023,720.47,Udupi Delights North Indian,,,,Restaurant_31,Mexican,4.7"
"4558,,199,23-02-2023,140.23,Sri Eatery Chinese,,,,Restaurant_199,Italian,3.4"
"4559,,202,05-04-2023,1409.24,Swagath Foods Chinese,,,,Restaurant_202,Indian,4.7"
"4560,,368,20-05-2023,143.18,Sri Dhaba Pure Veg,,,,Restaurant_368,Indian,4.4"
"4561,,353,22-02-2023,362.17,Sai Delights South Indian,,,,Restaurant_353,Indian,4.8"
"4562,,252,09-12-2023,1078.32,New Eatery South Indian,,,,Restaurant_252,Indian,3.7"
"4563,,184,08-03-2023,1005.56,Annapurna Tiffins Punjabi,,,,Restaurant_184,Mexican,3.5"
"4564,,102,04-06-2023,1477.56,Darbar Foods Andhra,,,,Restaurant_102,Italian,4.9"
"4565,,261,06-08-2023,693.02,Spice Mess Non-Veg,,,,Restaurant_261,Italian,3.5"
"4566,,208,08-09-2023,645.35,New Curry House South Indian,,,,Restaurant_208,Mexican,4.7"
"4567,,337,10-01-2023,755.4,Annapurna Tiffins Chinese,,,,Restaurant_337,Mexican,4.5"
"4568,,83,07-02-2023,806.0,Darbar Mess Pure Veg,,,,Restaurant_83,Chinese,3.5"
"4569,,462,21-10-2023,587.96,Grand Curry House Family Restaurant,,,,Restaurant_462,Italian,3.1"
"4570,,398,16-07-2023,1331.14,Royal Tiffins Pure Veg,,,,Restaurant_398,Indian,3.0"
"4571,,70,14-03-2023,1395.27,Swagath Delights Punjabi,,,,Restaurant_70,Chinese,4.7"
"4572,,385,23-03-2023,595.6,Ruchi Mess Multicuisine,,,,Restaurant_385,Chinese,4.4"
"4573,,100,25-08-2023,197.92,Spice Delights Family Restaurant,,,,Restaurant_100,Indian,3.3"
"4574,,322,06-03-2023,670.3,Sri Cafe Non-Veg,,,,Restaurant_322,Italian,4.3"
"4575,,170,09-12-2023,1461.44,Spice Tiffins Family Restaurant,,,,Restaurant_170,Mexican,4.4"
"4576,,83,02-12-2023,1104.57,Darbar Mess Pure Veg,,,,Restaurant_83,Chinese,3.5"
"4577,,334,30-07-2023,1153.85,Darbar Tiffins Family Restaurant,,,,Restaurant_334,Indian,4.0"
"4578,,39,25-08-2023,595.36,Ruchi Delights South Indian,,,,Restaurant_39,Indian,4.8"
"4579,,352,26-07-2023,1447.48,Hotel Kitchen Multicuisine,,,,Restaurant_352,Italian,4.7"
"4580,,107,19-03-2023,725.34,Spice Kitchen Punjabi,,,,Restaurant_107,Mexican,4.0"
"4581,,295,26-02-2023,998.45,Sai Cafe South Indian,,,,Restaurant_295,Chinese,3.1"
"4582,,466,31-01-2023,1191.94,Sai Cafe South Indian,,,,Restaurant_466,Italian,4.9"
"4583,,125,28-05-2023,633.78,Sai Foods Family Restaurant,,,,Restaurant_125,Chinese,4.3"
"4584,,31,18-08-2023,778.92,Udupi Delights North Indian,,,,Restaurant_31,Mexican,4.7"
"4585,,82,18-10-2023,126.36,Udupi Kitchen Pure Veg,,,,Restaurant_82,Chinese,3.3"
"4586,,443,15-12-2023,725.81,Darbar Foods Andhra,,,,Restaurant_443,Mexican,3.4"
"4587,,134,26-01-2023,630.72,New Tiffins Non-Veg,,,,Restaurant_134,Mexican,4.3"
"4588,,142,01-01-2023,1257.21,Ruchi Eatery Family Restaurant,,,,Restaurant_142,Indian,4.6"
"4589,,143,21-02-2023,1357.63,Classic Cafe Punjabi,,,,Restaurant_143,Chinese,4.0"
"4590,,328,06-01-2023,359.8,Ruchi Curry House Andhra,,,,Restaurant_328,Mexican,4.6"
"4591,,343,06-04-2023,1221.31,Sai Cafe Andhra,,,,Restaurant_343,Mexican,4.4"
"4592,,67,10-08-2023,882.17,Swagath Tiffins Andhra,,,,Restaurant_67,Mexican,4.1"
"4593,,237,10-04-2023,1494.76,Grand Restaurant South Indian,,,,Restaurant_237,Italian,4.5"
"4594,,438,20-04-2023,868.77,Grand Biryani Pure Veg,,,,Restaurant_438,Italian,3.2"
"4595,,138,31-12-2023,1145.27,Classic Mess Punjabi,,,,Restaurant_138,Indian,4.8"
"4596,,487,18-10-2023,274.6,Amma Eatery Chinese,,,,Restaurant_487,Chinese,4.8"
"4597,,483,28-08-2023,693.41,Darbar Restaurant Family Restaurant,,,,Restaurant_483,Chinese,4.5"
"4598,,69,27-08-2023,769.8,Classic Tiffins Punjabi,,,,Restaurant_69,Chinese,4.9"
"4599,,148,10-11-2023,130.94,Swagath Restaurant North Indian,,,,Restaurant_148,Italian,3.2"
"4600,,149,02-01-2023,855.09,Amma Restaurant South Indian,,,,Restaurant_149,Mexican,3.6"
"4601,,367,25-03-2023,277.91,Ruchi Restaurant Punjabi,,,,Restaurant_367,Indian,4.6"
"4602,,11,24-02-2023,373.86,Taste of Kitchen Family Restaurant,,,,Restaurant_11,Chinese,4.9"
"4603,,106,20-09-2023,476.7,Spice Foods Non-Veg,,,,Restaurant_106,Indian,4.8"
"4604,,117,10-08-2023,418.65,Darbar Eatery North Indian,,,,Restaurant_117,Indian,3.9"
"4605,,44,11-03-2023,1278.83,Classic Dhaba Pure Veg,,,,Restaurant_44,Indian,3.9"
"4606,,255,17-07-2023,1079.57,Hotel Tiffins Punjabi,,,,Restaurant_255,Mexican,3.1"
"4607,,453,02-03-2023,512.73,Annapurna Foods Punjabi,,,,Restaurant_453,Chinese,3.7"
"4608,,310,30-03-2023,582.64,Spice Cafe Pure Veg,,,,Restaurant_310,Indian,4.1"
"4609,,353,26-01-2023,370.59,Sai Delights South Indian,,,,Restaurant_353,Indian,4.8"
"4610,,123,30-01-2023,943.99,Grand Restaurant Non-Veg,,,,Restaurant_123,Chinese,4.2"
"4611,,474,05-03-2023,763.75,Annapurna Tiffins Pure Veg,,,,Restaurant_474,Mexican,3.5"
"4612,,263,27-07-2023,1344.39,Grand Curry House Andhra,,,,Restaurant_263,Indian,4.4"
"4613,,130,19-04-2023,460.53,Royal Restaurant South Indian,,,,Restaurant_130,Indian,4.6"
"4614,,368,31-10-2023,104.64,Sri Dhaba Pure Veg,,,,Restaurant_368,Indian,4.4"
"4615,,493,29-12-2023,980.0,Darbar Restaurant Multicuisine,,,,Restaurant_493,Mexican,4.2"
"4616,,107,20-08-2023,490.29,Spice Kitchen Punjabi,,,,Restaurant_107,Mexican,4.0"
"4617,,414,01-09-2023,364.83,Darbar Delights South Indian,,,,Restaurant_414,Chinese,4.7"
"4618,,145,23-02-2023,1337.34,Amma Restaurant South Indian,,,,Restaurant_145,Italian,3.1"
"4619,,70,28-09-2023,117.62,Swagath Delights Punjabi,,,,Restaurant_70,Chinese,4.7"
"4620,,123,18-04-2023,1393.08,Grand Restaurant Non-Veg,,,,Restaurant_123,Chinese,4.2"
"4621,,121,17-04-2023,1480.0,Sri Delights Non-Veg,,,,Restaurant_121,Indian,4.1"
"4622,,112,05-05-2023,330.91,Grand Cafe Punjabi,,,,Restaurant_112,Chinese,3.2"
"4623,,492,07-02-2023,401.1,Swagath Kitchen North Indian,,,,Restaurant_492,Italian,4.0"
"4624,,419,06-03-2023,575.16,Darbar Delights Andhra,,,,Restaurant_419,Chinese,3.6"
"4625,,261,12-03-2023,970.59,Spice Mess Non-Veg,,,,Restaurant_261,Italian,3.5"
"4626,,147,03-07-2023,1017.39,Amma Cafe South Indian,,,,Restaurant_147,Italian,3.2"
"4627,,167,21-02-2023,1154.45,Grand Tiffins Non-Veg,,,,Restaurant_167,Italian,4.7"
"4628,,383,10-10-2023,105.08,Amma Biryani North Indian,,,,Restaurant_383,Indian,3.1"
"4629,,272,09-03-2023,364.43,New Dhaba Pure Veg,,,,Restaurant_272,Indian,4.8"
"4630,,136,04-05-2023,681.93,Hotel Cafe South Indian,,,,Restaurant_136,Indian,3.6"
"4631,,88,27-10-2023,967.91,Ruchi Eatery North Indian,,,,Restaurant_88,Indian,4.8"
"4632,,352,17-11-2023,1228.06,Hotel Kitchen Multicuisine,,,,Restaurant_352,Italian,4.7"
"4633,,497,03-03-2023,835.32,Hotel Delights South Indian,,,,Restaurant_497,Mexican,4.4"
"4634,,49,09-10-2023,641.21,Amma Curry House Punjabi,,,,Restaurant_49,Italian,4.0"
"4635,,214,12-09-2023,576.5,Amma Foods North Indian,,,,Restaurant_214,Chinese,3.4"
"4636,,497,30-01-2023,803.34,Hotel Delights South Indian,,,,Restaurant_497,Mexican,4.4"
"4637,,321,06-02-2023,1353.15,Sai Restaurant Non-Veg,,,,Restaurant_321,Chinese,4.7"
"4638,,139,29-01-2023,403.83,Ruchi Cafe South Indian,,,,Restaurant_139,Mexican,4.8"
"4639,,105,24-01-2023,645.46,Amma Curry House South Indian,,,,Restaurant_105,Mexican,4.2"
"4640,,219,06-01-2023,1178.21,Taste of Cafe Andhra,,,,Restaurant_219,Mexican,4.6"
"4641,,182,29-07-2023,471.89,Annapurna Restaurant Andhra,,,,Restaurant_182,Mexican,4.8"
"4642,,111,20-03-2023,388.62,Ruchi Dhaba Chinese,,,,Restaurant_111,Mexican,4.2"
"4643,,147,08-12-2023,1477.31,Amma Cafe South Indian,,,,Restaurant_147,Italian,3.2"
"4644,,274,03-06-2023,425.79,Amma Mess Andhra,,,,Restaurant_274,Mexican,3.3"
"4645,,108,20-04-2023,600.44,Darbar Curry House North Indian,,,,Restaurant_108,Chinese,4.0"
"4646,,163,07-03-2023,940.3,Spice Delights Multicuisine,,,,Restaurant_163,Italian,4.2"
"4647,,353,04-09-2023,1069.48,Sai Delights South Indian,,,,Restaurant_353,Indian,4.8"
"4648,,46,13-11-2023,910.96,Udupi Delights Family Restaurant,,,,Restaurant_46,Chinese,3.6"
"4649,,4,08-09-2023,238.61,Annapurna Curry House Pure Veg,,,,Restaurant_4,Chinese,4.1"
"4650,,333,28-04-2023,1068.81,Amma Mess Multicuisine,,,,Restaurant_333,Chinese,3.1"
"4651,,98,13-12-2023,574.87,Ruchi Dhaba Non-Veg,,,,Restaurant_98,Indian,4.0"
"4652,,397,24-03-2023,1108.45,Amma Foods Family Restaurant,,,,Restaurant_397,Indian,4.8"
"4653,,161,12-04-2023,387.86,Annapurna Biryani South Indian,,,,Restaurant_161,Mexican,3.8"
"4654,,182,25-02-2023,815.28,Annapurna Restaurant Andhra,,,,Restaurant_182,Mexican,4.8"
"4655,,242,12-10-2023,1352.27,Classic Dhaba Punjabi,,,,Restaurant_242,Mexican,4.0"
"4656,,198,01-09-2023,1041.82,Annapurna Tiffins North Indian,,,,Restaurant_198,Mexican,4.1"
"4657,,128,27-06-2023,970.41,Swagath Kitchen South Indian,,,,Restaurant_128,Indian,4.5"
"4658,,341,09-03-2023,1290.82,Amma Biryani Family Restaurant,,,,Restaurant_341,Chinese,3.2"
"4659,,310,21-10-2023,1291.81,Spice Cafe Pure Veg,,,,Restaurant_310,Indian,4.1"
"4660,,304,14-10-2023,1119.38,Hotel Tiffins Andhra,,,,Restaurant_304,Italian,4.1"
"4661,,271,29-06-2023,494.61,Hotel Curry House North Indian,,,,Restaurant_271,Chinese,3.8"
"4662,,419,23-08-2023,886.51,Darbar Delights Andhra,,,,Restaurant_419,Chinese,3.6"
"4663,,232,27-04-2023,928.68,New Dhaba Family Restaurant,,,,Restaurant_232,Mexican,4.0"
"4664,,65,23-04-2023,1381.62,Grand Eatery Non-Veg,,,,Restaurant_65,Mexican,3.2"
"4665,,3,09-12-2023,135.19,Darbar Eatery Andhra,,,,Restaurant_3,Mexican,4.3"
"4666,,320,11-02-2023,1341.18,Hotel Cafe Multicuisine,,,,Restaurant_320,Italian,4.1"
"4667,,106,12-08-2023,435.06,Spice Foods Non-Veg,,,,Restaurant_106,Indian,4.8"
"4668,,401,11-03-2023,135.39,Darbar Eatery Pure Veg,,,,Restaurant_401,Indian,4.6"
"4669,,92,02-02-2023,535.3,Amma Delights Pure Veg,,,,Restaurant_92,Mexican,4.9"
